2025-03-02 23:32:05,375 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:32:05,409 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:32:05,419 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:32:06,419 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:32:06,447 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:32:06,456 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:32:06,558 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:32:06,588 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:32:06,597 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:32:07,204 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:32:07,450 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:32:07,461 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:32:07,561 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:32:07,586 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:32:07,596 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:32:07,629 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:32:07,650 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:32:07,658 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:36:04,313 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:36:04,387 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:36:04,394 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:36:04,446 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:36:04,501 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:36:04,508 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:36:04,639 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:36:04,850 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:36:04,855 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:36:04,886 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:36:04,907 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:36:04,914 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:36:05,508 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:36:05,718 INFO    MainThread:22468 [wandb_init.py:setup_run_log_directory():647] Logging user logs to C:\Users\Ashutosh Patidar\OneDrive\Documents\GitHub\Assignment_1_Deep_Learning\wandb\run-20250302_233605-fig71nat\logs\debug.log
2025-03-02 23:36:05,725 INFO    MainThread:22468 [wandb_init.py:setup_run_log_directory():648] Logging internal logs to C:\Users\Ashutosh Patidar\OneDrive\Documents\GitHub\Assignment_1_Deep_Learning\wandb\run-20250302_233605-fig71nat\logs\debug-internal.log
2025-03-02 23:36:05,730 INFO    MainThread:22468 [wandb_init.py:init():761] calling init triggers
2025-03-02 23:36:05,738 INFO    MainThread:22468 [wandb_init.py:init():766] wandb.init called with sweep_config: {}
config: {'Learning_rate': 0.001, 'epochs': 50, 'batch_size': 32, 'layer_size': [784, 128, 64, 10], '_wandb': {}}
2025-03-02 23:36:05,744 INFO    MainThread:22468 [wandb_init.py:init():776] wandb.init() called while a run is active
2025-03-02 23:36:05,755 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:36:05,760 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:36:05,812 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:36:05,841 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:36:05,850 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:36:06,158 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:36:06,188 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:36:06,196 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:36:06,301 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:36:06,337 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
